3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p154.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p158.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p160.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p162.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p164.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p166.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p168.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p170.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p172.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p174.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p176.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p178.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p180.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p182.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p184.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p188.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p190.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p192.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p194.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p196.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p198.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p200.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p202.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p204.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p206.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p208.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p210.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p212.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p216.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p218.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p220.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p222.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p224.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p226.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p228.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p230.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p232.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p234.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p236.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p238.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p240.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p242.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p244.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p246.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p248.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p250.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p252.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p254.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p256.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p258.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p260.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p262.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p264.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p266.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p268.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p270.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p273.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p275.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p277.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p279.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p281.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p283.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p285.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p287.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p289.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p291.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p293.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p295.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p297.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p299.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p302.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p304.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p306.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p308.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p30.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p311.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p313.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p315.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p317.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p319.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p320.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p322.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p324.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p326.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p328.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p32.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p331.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p333.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p335.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p337.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p339.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p340.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p342.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p344.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p346.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p348.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p34.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p351.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p353.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p355.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p357.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p359.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p360.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p362.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p364.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p366.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p368.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p36.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p371.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p373.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p375.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p377.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p379.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p380.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p382.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p384.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p386.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p388.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p38.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p391.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p393.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p395.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p397.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p399.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p401.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p403.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p405.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p408.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p40.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p411.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p413.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p415.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p417.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p419.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p420.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p422.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p424.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p426.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p428.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p430.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p432.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p434.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p437.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p439.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p440.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p442.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p444.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p446.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p448.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p44.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p451.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p453.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p455.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p457.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p459.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p460.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p462.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p465.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p467.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p469.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p470.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p472.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p474.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p476.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p478.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p47.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p481.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p483.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p485.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p487.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p489.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p490.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p492.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p495.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p497.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p499.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p500.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p504.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p506.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p508.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p50.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p511.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p513.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p515.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p517.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p519.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p520.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p523.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p525.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p527.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p529.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p532.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p534.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p536.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p538.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p53.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p541.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p543.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p545.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p547.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p549.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p550.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p553.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p555.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p557.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p55.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p562.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p564.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p566.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p568.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p56.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p571.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p573.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p575.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p577.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p579.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p581.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p583.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p585.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p587.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p589.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p590.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p592.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p594.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p596.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p598.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p59.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p601.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p603.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p605.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p607.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p60.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p611.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p613.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p615.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p617.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p619.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p620.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p622.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p624.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p626.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p628.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p62.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p631.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p633.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p635.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p637.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p63.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p641.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p643.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p647.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p649.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p650.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p652.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p654.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p656.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p658.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p65.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p661.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p663.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p665.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p668.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p66.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p671.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p673.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p677.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p679.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p680.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p682.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p684.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p686.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p688.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p68.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p691.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p693.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p695.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p698.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p69.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p701.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p705.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p707.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p709.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p710.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p712.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p714.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p716.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p718.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p720.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p722.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p724.tif
3	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p727.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p729.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p730.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p734.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p736.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p738.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p73.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p741.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p743.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p745.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p747.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p749.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p750.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p752.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p755.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p757.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p759.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p762.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p764.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p766.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p768.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p76.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p771.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p773.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p775.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p777.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p779.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p780.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p782.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p785.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p787.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p789.tif
2	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p791.tif
1	s1	s2_cloudFree	s2_cloudy	ROIs1158_spring_100_p793.tif
